"Reference ID","Product Name","Sale  Price","POS Category","Internal Category"
36426300349,"MIRA MANGO 1L",2.29,"Grocery","Grocery"
36426300356,"MIRA PEAR 1L",1.99,"Grocery","Grocery"
36426300363,"MIRA FRUIT CK 1L",2.29,"Grocery","Grocery"
36426300431,"MIRA GUAVA 1L",2.29,"Grocery","Grocery"
36426300448,"MIRA PNEAPPLE 1L",1.99,"Grocery","Grocery"
36426300479,"MIRA FRT 3/200ml",1.79,"Grocery","Grocery"
36426500381,"MIRA STW BANA 1L",2.29,"Grocery","Grocery"
36426500473,"MIRA S B 3/200ml",1.79,"Grocery","Grocery"
37297122207,"MASECA 2.2lb",2.29,"Grocery","Grocery"
37297914475,"MASECA 4.4lb",3.99,"Grocery","Grocery"
37297944472,"MASECA TAML 4.4b",4.49,"Grocery","Grocery"
37600138727,"SPAM CLASSIC 12z",4.19,"Grocery","Grocery"
37600175340,"SPAM LITE 12oz",4.19,"Grocery","Grocery"
38000016110,"SPCIAL K ORG 12z",5.59,"Grocery","Grocery"
38000318467,"KL KRISPIES 12z",5.49,"Grocery","Grocery"
38000391118,"KL CORN POPS 17z",5.99,"Grocery","Grocery"
38000391187,"FROOTS LOOPS 12z",5.49,"Grocery","Grocery"
38000391255,"FROOT LOOPS 8.7z",4.89,"Grocery","Grocery"
38000391347,"KL APP JACKS 12z",5.49,"Grocery","Grocery"
38000576003,"SPK VAN/ALMD 12z",5.59,"Grocery","Grocery"
38000596445," FRSTD FLKES 10½",5.49,"Grocery","Grocery"
38000596551,"FRASTD FLAKS 15z",5.69,"Grocery","Grocery"
38000599217,"SPK RED BRRS 14¾",6.69,"Grocery","Grocery"
38000717130,"KF FLAKS CHC 14¾",5.89,"Grocery","Grocery"
38000787119,"KL SPECIAL K 12½",5.59,"Grocery","Grocery"
38000844874,"PG REDC/FAT 151g",2.49,"Grocery","Grocery"
38000844881,"PG SR RED/F 160g",2.49,"Grocery","Grocery"
38000844966,"PG ORIGINAL 161g",2.29,"Grocery","Grocery"
38000845093,"PG LIG/SLTD 161g",2.49,"Grocery","Grocery"
38000845246,"PG ORIGINAL 67g",1.29,"Grocery","Grocery"
38000845277,"PRINGLS BBQ 71g",1.29,"Grocery","Grocery"
38000845512,"PG ORIGINAL 37g",0.89,"Grocery","Grocery"
38000845529,"PG SOUR/CREM 40g",0.89,"Grocery","Grocery"
38000845536,"PG CHEDDAR/C 40g",0.89,"Grocery","Grocery"
38000845543,"PRINGLS PIZZ 40g",0.89,"Grocery","Grocery"
38000845758,"PG ORIGINAL 152g",3.79,"Grocery","Grocery"
38000845765,"PG SOUR/CRM 168g",3.79,"Grocery","Grocery"
38225000031,"MAZAMORRA 14oz",1.99,"Grocery","Grocery"
38225000116,"NATLLA/PANLA 12z",1.79,"Grocery","Grocery"
38527109005,"FA VAINILLA 11.1",3.29,"Grocery","Grocery"
38527109104,"FA CANELA 11.1oz",3.29,"Grocery","Grocery"
38527109500,"FA FRESA 11.1oz",3.29,"Grocery","Grocery"
38527135042,"Q QUICK OAT 11.6",2.99,"Grocery","Grocery"
38527135349,"Q IN CNNMN 11.6z",2.99,"Grocery","Grocery"
38629002211,"GT ANIMLITS 400g",1.39,"Grocery","Grocery"
38900004620,"DOLE PINA CK 20z",2.09,"Grocery","Grocery"
38900008185,"DOLE PNAPL J 46z",2.49,"Grocery","Grocery"
38900090814,"DOLE T FRUT 15¼z",1.99,"Grocery","Grocery"
39000008006,"ORTGA 12 YCT 5.8",2.89,"Grocery","Grocery"
39000008204,"ORTGA SS MIX 1¼z",1.19,"Grocery","Grocery"
39000010122,"ORTGA SOFT 15.8z",2.89,"Grocery","Grocery"
39000010955,"ORTGA REFRIED 1b",1.99,"Grocery","Grocery"
39000081047,"CORNED BEEF 12z",5.49,"Grocery","Grocery"
39000086622,"LB VIENNA SS 8½z",1.69,"Grocery","Grocery"
39000086714,"LB CHICKEN V 8½z",1.6,"Grocery","Grocery"
39000448994,"ORTEGA SALSA 16z",3.29,"Grocery","Grocery"
40100007219,"ActivDry YEAST 4",7.89,"Grocery","Grocery"
40300022005,"HECKERS 100% 2lb",2.49,"Grocery","Grocery"
41000005701,"WISH B RANCH 8z",2.09,"Grocery","Grocery"
41000006029,"WB BLUE CHEES 8z",1.99,"Grocery","Grocery"
41000006104,"WB ITALIAN 16oz",3.79,"Grocery","Grocery"
41000006142,"WB C ITALIAN 8oz",1.99,"Grocery","Grocery"
41000006500,"WB D FRENCH 16z",3.79,"Grocery","Grocery"
41000006524,"WB D FRENCH 8z",2.09,"Grocery","Grocery"
41000219757,"LT ICE TEA 28.3z",4.49,"Grocery","Grocery"
41000418624,"LT ICE TEA 74.1z",8.69,"Grocery","Grocery"
41129077641,"CLASSICO R/G 15z",3.69,"Grocery","Grocery"
41143024508,"SUNMAID RSINS 9z",2.59,"Grocery","Grocery"
41143120101,"SUNMAID RSN 6/1z",2.49,"Grocery","Grocery"
41196010220,"P VEG LENTIL 19z",2.79,"Grocery","Grocery"
41196010886,"P CHCKN NDLE 19z",3.19,"Grocery","Grocery"
41196101072,"PRGRS BLSAMC 12z",2.99,"Grocery","Grocery"
41196406740,"P PANKO ITA S 8z",2.99,"Grocery","Grocery"
41196406757,"P PANKO PLAIN 8z",2.99,"Grocery","Grocery"
41196453850,"P CRMY RCWR 18½z",3.19,"Grocery","Grocery"
41196891010,"PRGRS ITALIAN 8z",1.49,"Grocery","Grocery"
41196891058,"PROGRES PLAIN 1b",2.99,"Grocery","Grocery"
41196891072,"PRGRS ITALIAN 1b",2.99,"Grocery","Grocery"
41196891089,"PRGRES PLAIN 15z",2.29,"Grocery","Grocery"
41196910643,"P CHCKN BRLY 18½",3.19,"Grocery","Grocery"
41196910940,"P BEEF BARLEY 19",3.19,"Grocery","Grocery"
41331011051,"EV OLIVE OIL 8½z",3.39,"Grocery","Grocery"
41331011075,"EV OLIVE OIL 17z",6.99,"Grocery","Grocery"
41331012294,"GY CORN OIL 24oz",3.49,"Grocery","Grocery"
41331013321,"SPANSH OLIVS 20z",4.99,"Grocery","Grocery"
41331013772,"GY CAPERS 4¼oz",1.99,"Grocery","Grocery"
41331014175,"PITTED OLIVES 7z",1.99,"Grocery","Grocery"
41331014212,"PITTED OLVS 19¼z",4.99,"Grocery","Grocery"
41331014618,"SLCD RIPE O 5¾oz",1.99,"Grocery","Grocery"
41331014656,"ALCAPARRADO 8oz",1.99,"Grocery","Grocery"
41331014670,"SPNSH OLIVES 6¾z",1.99,"Grocery","Grocery"
41331014694,"OLIVES PIMNTO 6¾",1.99,"Grocery","Grocery"
41331014779,"SALAD OLIVES 7oz",1.99,"Grocery","Grocery"
41331014953,"BLACK LIVES 6oz",2.19,"Grocery","Grocery"
41331020039,"GREEN P PEAS 29z",2.69,"Grocery","Grocery"
41331020053,"GREEN W CCNT 15½",1.49,"Grocery","Grocery"
41331020510,"RED KIDNEY B 15z",1.39,"Grocery","Grocery"
41331020558,"PNK GUIZADAS 15z",1.39,"Grocery","Grocery"
41331020671,"BLACK B SOUP 15z",1.39,"Grocery","Grocery"
41331021463,"GY SOFRITO 12oz",1.99,"Grocery","Grocery"
41331021487,"GY SOFRITO 6oz ",1.29,"Grocery","Grocery"
41331021524,"GY RECAITO 12oz",2.19,"Grocery","Grocery"
41331021548,"GY LIQUID S 30oz",2.99,"Grocery","Grocery"
41331021630,"GY CRM CCNT 15z ",2.19,"Grocery","Grocery"
41331021647,"GY C MILK 13½oz",1.79,"Grocery","Grocery"
41331021685,"GY C MILK 25½oz",3.29,"Grocery","Grocery"
41331023481,"RED KIDNEY B 47z",2.99,"Grocery","Grocery"
41331023498,"GY CHICK P 47oz",2.99,"Grocery","Grocery"
41331023535,"GY BLACK B 47oz",2.99,"Grocery","Grocery"
41331024006,"RED KIDNEY B 29z",1.99,"Grocery","Grocery"
41331024112,"GY PINK B 29oz",1.99,"Grocery","Grocery"
41331024150,"GY ROMAN B 29oz",1.99,"Grocery","Grocery"
41331024198,"GY CHICK P 29oz",1.99,"Grocery","Grocery"
41331024426,"GY PINTO B 29oz",1.99,"Grocery","Grocery"
41331024655,"GY BLACK B 29oz",1.99,"Grocery","Grocery"
41331024709,"GY SM WTE B 16z",1.59,"Grocery","Grocery"
41331024716,"GY RED KDNY B 16",1.99,"Grocery","Grocery"
41331024723,"GY PINTO BNS 16z",1.39,"Grocery","Grocery"
41331024730,"GY BBY LMA B 16z",1.69,"Grocery","Grocery"
41331024747,"GY BLCKEYE P 16z",1.69,"Grocery","Grocery"
41331024754,"GY WLE GRN P 16z",0.99,"Grocery","Grocery"
41331024761,"GY LENTILS 16oz",1.29,"Grocery","Grocery"
41331024778,"GY PINK BNS 16z ",1.99,"Grocery","Grocery"
41331024785,"GY CHICK PS 16oz",1.99,"Grocery","Grocery"
41331024792,"GY BLACK BNS 16z",1.49,"Grocery","Grocery"
41331024808,"GY DMNCN R B 16z",1.99,"Grocery","Grocery"
41331024822,"GY PIGEON P 16z",1.69,"Grocery","Grocery"
41331024839,"GY ROMAN BNS 16z",1.99,"Grocery","Grocery"
41331024846,"GY LG FAVA B 16z",1.99,"Grocery","Grocery"
41331024860,"GY SM RED BN 16z",1.89,"Grocery","Grocery"
41331024877,"GY GRN SPLT P 16",1.19,"Grocery","Grocery"
41331024884,"GY CANNELLINI 16",1.99,"Grocery","Grocery"
41331024907,"GY NAVY BNS 16oz",1.79,"Grocery","Grocery"
41331024914,"GY YLW SPLT P 16",1.09,"Grocery","Grocery"
41331024921,"GY YLW POPCN 16z",1.39,"Grocery","Grocery"
41331024938,"GY WL YLLW B 16z",0.99,"Grocery","Grocery"
41331024945,"GY BARLEY 16oz",1.19,"Grocery","Grocery"
41331024952,"GY CANARY B 16oz",2.99,"Grocery","Grocery"
41331024976,"GY WTE HMNY C 16",1.39,"Grocery","Grocery"
41331024983,"GY GLDN HMNY 16z",1.29,"Grocery","Grocery"
41331024990,"GY GNT WTE C 14z",1.99,"Grocery","Grocery"
41331025010,"GY PARDINA L 16z",1.59,"Grocery","Grocery"
41331025027,"16 BN SP MIX 16z",2.29,"Grocery","Grocery"
41331025041,"GY PLD FAVA B 16",2.69,"Grocery","Grocery"
41331025164,"GY LENTILS 4lbs",4.99,"Grocery","Grocery"
41331025225,"GY GNT WTE 3lbs",9.99,"Grocery","Grocery"
41331025232,"GY BLACK BN 4lbs",5.99,"Grocery","Grocery"
41331025249,"GY ROMAN BN 4lbs",7.49,"Grocery","Grocery"
41331025263,"GY PINTO BN 4lbs",5.99,"Grocery","Grocery"
41331025799,"GY CHAMPIÑONS 4z",1.49,"Grocery","Grocery"
41331025980,"GY W HOMINY 29oz",1.99,"Grocery","Grocery"
41331025997,"GY W HOMINY 96oz",5.29,"Grocery","Grocery"
41331026383,"CANILLA 20lbs",10.99,"Grocery","Grocery"
41331026437,"YELLOW RICE 6oz",2.19,"Grocery","Grocery"
41331026604,"pAELLA RICE 19oz",5.29,"Grocery","Grocery"
41331026628,"YELLOW RICE 8oz",2.59,"Grocery","Grocery"
41331026635,"MEXICAN RICE 8oz",2.39,"Grocery","Grocery"
41331026659,"R&B BEANS 8oz",2.19,"Grocery","Grocery"
41331026666,"R&R BEANS 8oz",2.19,"Grocery","Grocery"
41331026697,"RICE W/CHCKN 17z",3.99,"Grocery","Grocery"
41331027823,"GY PNAPLE JU 42z",2.69,"Grocery","Grocery"
41331027854,"GY AG COCO 11.8z",1.29,"Grocery","Grocery"
41331027878,"GY AG COCO 17.6z",1.49,"Grocery","Grocery"
41331028400,"GY S PNAPPLE 20z",1.99,"Grocery","Grocery"
41331028417,"GY PINA CHNK 20z",2.09,"Grocery","Grocery"
41331028578,"GY SLICED JP 11z",1.99,"Grocery","Grocery"
41331028615,"GY SERRANO PP 11",1.69,"Grocery","Grocery"
41331028622,"GY SERRAN PP 26z",2.49,"Grocery","Grocery"
41331028653,"GY RODAJAS PP 1b",2.49,"Grocery","Grocery"
41331028899,"GY SLS VERD 17.6",2.39,"Grocery","Grocery"
41331029018,"TRADITIONAL 16oz",1.39,"Grocery","Grocery"
41331029032,"RANCHEROS B 16oz",1.39,"Grocery","Grocery"
41331029728,"GY PANELA 1lb",1.99,"Grocery","Grocery"
41331029872,"GY PACAYA 32oz",6.99,"Grocery","Grocery"
41331030571,"GY LEMON J 32oz",3.09,"Grocery","Grocery"
41331030601,"GY MOJO C 24½oz",2.69,"Grocery","Grocery"
41331030632,"GY N AGRIA 24½oz",2.69,"Grocery","Grocery"
41331031394,"GY LEMON J 8oz",1.39,"Grocery","Grocery"
41331031769,"GY PUDN CHCLT 3½",0.99,"Grocery","Grocery"
41331031882,"GOYA FLAN 5.5z",1.79,"Grocery","Grocery"
41331032001,"GOYA HONEY 16oz",7.29,"Grocery","Grocery"
41331032025,"GOYA HONEY 8oz",3.99,"Grocery","Grocery"
41331032063,"GOYA HONEY 8oz",3.79,"Grocery","Grocery"
41331032100,"GOYA HONEY 16oz",8.29,"Grocery","Grocery"
41331032407,"GY CLDO PLL 2.82",1.09,"Grocery","Grocery"
41331032421,"GY CLDO CRN 2.82",1.19,"Grocery","Grocery"
41331033213,"GY VIENNA SS 4¾z",0.99,"Grocery","Grocery"
41331033220,"GY VIENNA SS 9oz",1.99,"Grocery","Grocery"
41331033619,"GY CORNED BF 12z",5.69,"Grocery","Grocery"
41331034012,"GY MANTECA 16oz",2.49,"Grocery","Grocery"
41331034029,"GY MANTECA 40oz",6.19,"Grocery","Grocery"
41331036108,"GY SARDINES 4oz",2.49,"Grocery","Grocery"
41331036320,"SQUID CALAMAR 4z",1.89,"Grocery","Grocery"
41331036375,"OCTOPUS PULPO 4z",2.69,"Grocery","Grocery"
41331036498,"GY ATUN JL 5.82z",2.29,"Grocery","Grocery"
41331036900,"GY LECHE CON 14z",1.99,"Grocery","Grocery"
41331036917,"GY EVPORT/MLK 12",1.49,"Grocery","Grocery"
41331037242,"GY LINDEN F 1/5z",2.69,"Grocery","Grocery"
41331037266,"GY G OREGANO 1¼z",3.29,"Grocery","Grocery"
41331037273,"GY ALLSPICE 1½oz",3.99,"Grocery","Grocery"
41331037280,"GY ANISE S 1.8oz",3.39,"Grocery","Grocery"
41331037297,"GY CLOVES W 1.2Z",3.99,"Grocery","Grocery"
41331037372,"GY BAY LEAF 1/5z",2.59,"Grocery","Grocery"
41331037402,"GY CINNAMON 1¹/5",2.69,"Grocery","Grocery"
41331037426,"GY CURRI J 1¾oz",2.99,"Grocery","Grocery"
41331037433,"GY CUMIN SEED 1½",3.49,"Grocery","Grocery"
41331037464,"GY G CUMIN 1.8oz",2.49,"Grocery","Grocery"
41331037501,"GY G CNNMON 2.1z",3.49,"Grocery","Grocery"
41331037563,"GY ONION P 2½oz ",2.99,"Grocery","Grocery"
41331037600,"GY CHAMONILE .4z",3.39,"Grocery","Grocery"
41331037631,"GY PAPRIKA 1.16z",2.99,"Grocery","Grocery"
41331037679,"GROUND B P 1.8z ",2.99,"Grocery","Grocery"
41331037761,"GY ACHIOTE 6.33z",4.29,"Grocery","Grocery"
41331037778,"GY AZAFRAN 3.52z",2.49,"Grocery","Grocery"
41331037785,"GY SIN ACHT 3.52",2.99,"Grocery","Grocery"
41331037792,"GY ACHIOTE 3.52z",2.29,"Grocery","Grocery"
41331037815,"GY SIN ACHT 2.11",1.19,"Grocery","Grocery"
41331037822,"GY ACHIOTE 1.41z",1.09,"Grocery","Grocery"
41331037846,"GY AZAFRAN 1.41z",1.09,"Grocery","Grocery"
41331038027,"SZNDR TOTAL P 11",3.09,"Grocery","Grocery"
41331038041,"CKNG WTE W 25.4z",2.49,"Grocery","Grocery"
41331038058,"CKNG RED W 25.4z",2.39,"Grocery","Grocery"
41331038072,"GY OREGANO L 2/5",2.69,"Grocery","Grocery"
41331038164,"ADBO L&P 8oz",1.69,"Grocery","Grocery"
41331038171,"ADBO NARANJA A 8",1.79,"Grocery","Grocery"
41331038201,"ADBO CUMIN 8oz",1.69,"Grocery","Grocery"
41331038225,"ADBO CUMIN 16½z",2.59,"Grocery","Grocery"
41331038270,"ADBO W/PPR 16½oz",2.69,"Grocery","Grocery"
41331038287,"ADBO W/PPR 8oz",1.69,"Grocery","Grocery"
41331038294,"ADBO W/O PPR 8z",1.69,"Grocery","Grocery"
41331038300,"ADBO W/O PPR 16½",2.5,"Grocery","Grocery"
41331038317,"GY ANNATTO S 2.6",2.79,"Grocery","Grocery"
41331038348,"ADBO NARANJA 16½",2.69,"Grocery","Grocery"
41331038355,"ADBO L&P 16½oz",2.59,"Grocery","Grocery"
41331038362,"ADBO LIGHT PP 8z",1.99,"Grocery","Grocery"
41331038379,"SBR A JAMON 1.41",1.09,"Grocery","Grocery"
41331038409,"GY SALAD&VE 1.41",0.99,"Grocery","Grocery"
41331038416,"GY SALAD&VG 3.52",2.49,"Grocery","Grocery"
41331038423,"ADBO W/PPR 28oz",3.79,"Grocery","Grocery"
41331038430,"ADBO W/O PPR 28z",3.79,"Grocery","Grocery"
41331038447,"ADBO CUMIN 28oz",3.89,"Grocery","Grocery"
41331038522,"GY AJI PICNTE 6z",2.49,"Grocery","Grocery"
41331038546,"GY AJI PICNTE 6z",2.49,"Grocery","Grocery"
41331038577,"GY HOT SAUCE 6z",1.09,"Grocery","Grocery"
41331038591,"GY HOT SAUC 12z",1.89,"Grocery","Grocery"
41331038621,"GY KETCHUP 20z",1.99,"Grocery","Grocery"
41331038843,"SZNDR TOTAL 11oz",3.09,"Grocery","Grocery"
41331038898,"GY ACHIOTINA 10¼",2.99,"Grocery","Grocery"
41331039055,"GY GARLIC 9.5oz",3.99,"Grocery","Grocery"
41331039130,"GY GARLIC 8oz",2.49,"Grocery","Grocery"
41331039147,"GY GARLIC 32oz",3.79,"Grocery","Grocery"
41331039178,"GY PEELED T 28oz",1.79,"Grocery","Grocery"
41331039284,"GY FANCY P 6½oz",1.49,"Grocery","Grocery"
41331039314,"GY APPLE V 16oz",0.99,"Grocery","Grocery"
41331039338,"GY APPLE V 32oz",1.99,"Grocery","Grocery"
41331039352,"GY WHITE V 16oz",0.99,"Grocery","Grocery"
41331039376,"GY WHITE V 32oz",1.99,"Grocery","Grocery"
41331039420,"GY SODA CRCKS 8z",2.49,"Grocery","Grocery"
41331039505,"GY SODA CRACK 1b",5.29,"Grocery","Grocery"
41331039536,"GY T SAUCE 29oz",1.79,"Grocery","Grocery"
41331039611,"GY T SAUCE 8oz",0.5,"Grocery","Grocery"
41331039628,"GY PENNE RIG 16z",0.99,"Grocery","Grocery"
41331039635,"GY T SAUCE 15oz",0.99,"Grocery","Grocery"
41331039642,"GY SPAGHETTI 16z",0.99,"Grocery","Grocery"
41331039659,"GY ELBOW 16oz",0.99,"Grocery","Grocery"
41331039666,"GY SHELLS 16oz",0.99,"Grocery","Grocery"
41331039680,"GY T PASTE 18oz",1.99,"Grocery","Grocery"
41331039697,"GY T PASTE 6oz",0.99,"Grocery","Grocery"
41331039703,"GY T PASTE 28oz",2.59,"Grocery","Grocery"
41331039734,"GY FIDELINI 12oz",1.99,"Grocery","Grocery"
41331049429,"GY MRIA COOKS 3z",0.5,"Grocery","Grocery"
41331049436,"GY MRIA COOKS 7z",0.99,"Grocery","Grocery"
41331049443,"GY MRIA COOKS 1b",3.39,"Grocery","Grocery"
41331049474,"GY PALMRITS 5.8z",0.99,"Grocery","Grocery"
41331049481,"GY GALLETAS 10½z",1.79,"Grocery","Grocery"
41331049672,"GY PALMERITS 3z",0.5,"Grocery","Grocery"
41331049689,"GY CHOCOLAT 3½z",0.79,"Grocery","Grocery"
41331049696,"GY CHOCOLATE  7z",0.99,"Grocery","Grocery"
41331049757,"GY VAINILLA 160g",0.99,"Grocery","Grocery"
41331049764,"GY STRAWBRR 160g",0.99,"Grocery","Grocery"
41331049788,"GY DULC/LCH 160g",0.99,"Grocery","Grocery"
41331049795,"GY CHOCOLAT 160g",0.99,"Grocery","Grocery"
41331050753,"WT MASAREPA 5lbs",7.49,"Grocery","Grocery"
41331050760,"YW MASAREPA 5lbs",7.69,"Grocery","Grocery"
41331050777,"GY HRN BLANC 24z",1.99,"Grocery","Grocery"
41331050807,"GY KIEPE-BLE 24z",2.09,"Grocery","Grocery"
41331050982,"BACALAITOS 4½oz",2.99,"Grocery","Grocery"
41331050999,"GY HRNA MAIZ 24z",1.99,"Grocery","Grocery"
41331051002,"GY HRNA MAIZ 24z",1.99,"Grocery","Grocery"
41331051040,"GY HRIN TRIG 24z",1.99,"Grocery","Grocery"
41331051064,"GY HRNA ARRZ 24z",2.49,"Grocery","Grocery"
41331052368,"GOYA CAFE 8.8oz",3.79,"Grocery","Grocery"
41331120012,"GREEN P PEAS 15Z",1.29,"Grocery","Grocery"
41331124027,"RED KIDNEY B 15½",0.99,"Grocery","Grocery"
41331124065,"GY PINK B 15½oz ",0.99,"Grocery","Grocery"
41331124126,"SM WHITE B 15½oz",1.29,"Grocery","Grocery"
41331124164,"GY ROMAN B 15½oz",0.99,"Grocery","Grocery"
41331124201,"SMALL RED B 15½z",0.99,"Grocery","Grocery"
41331124225,"GY CHICK P 15½oz",0.99,"Grocery","Grocery"
41331124263,"BLACKEYE P 15½oz",0.99,"Grocery","Grocery"
41331124324,"DOM RED B 15½",0.99,"Grocery","Grocery"
41331124379,"GY PINTO B 15½oz",0.99,"Grocery","Grocery"
41331124430,"GY BUTTER B 15½z",1.39,"Grocery","Grocery"
41331124461,"CANNELLINI 15½oz",1.29,"Grocery","Grocery"
41331124515,"GY CANARY B 15½z",1.19,"Grocery","Grocery"
41331124560,"GY LENTILS 15½oz",1.09,"Grocery","Grocery"
41331124614,"CHICHAROS 15½oz",0.99,"Grocery","Grocery"
41331124669,"GY BLACK B 15½oz",0.99,"Grocery","Grocery"
41331125352,"GY GRN BEANS 14½",1.09,"Grocery","Grocery"
41331125390,"GY CUT G BNS 14½",1.19,"Grocery","Grocery"
41331125536,"PS & CARROTS 15Z",1.29,"Grocery","Grocery"
41331125567,"GY GOLDEN C 15¼z",0.99,"Grocery","Grocery"
41331125659,"MIXED VEG 14.9oz",1.09,"Grocery","Grocery"
41331125697,"SLICED BEETS 15z",1.09,"Grocery","Grocery"
41331125734,"GY S CARROTS 14½",1.09,"Grocery","Grocery"
41331125819,"GY LIMA B 15oz",1.29,"Grocery","Grocery"
41331125963,"GY W HOMINY 15oz",0.99,"Grocery","Grocery"
41387412246,"4C SEASONED 24oz",2.99,"Grocery","Grocery"
41387612158,"4C PLAIN 15oz",2.29,"Grocery","Grocery"
41387662245,"4C PLAIN 24oz",2.99,"Grocery","Grocery"
41387929850,"4C ICE TEA 74.2z",8.79,"Grocery","Grocery"
41500000251,"FRNCH'S YLLW 14z",2.49,"Grocery","Grocery"
41736001602,"FB OLVE OIL 25.3",9.99,"Grocery","Grocery"
41736001800,"FB OLVE OIL 16.9",7.39,"Grocery","Grocery"
41736010130,"FB OLVE OIL 25.3",11.99,"Grocery","Grocery"
41736010147,"FB OLVE OIL 16.9",8.49,"Grocery","Grocery"
41736030138,"FB LIGT OIL 25.3",9.99,"Grocery","Grocery"
41736040144,"FB ORGNIC OIL 16",8.99,"Grocery","Grocery"
41800207503,"WELCH'S GRPE 64z",5.69,"Grocery","Grocery"
41820069815,"BORDN CREMRA 16z",4.89,"Grocery","Grocery"
42400024231,"BRRY CRUNCH 12½z",2.29,"Grocery","Grocery"
42400038689,"APPLE ZINGS 12½z",2.29,"Grocery","Grocery"
42400068556,"FRSTED FLAKS 15z",2.29,"Grocery","Grocery"
42400069232,"TOTIE FRUITIS 1¾",3.49,"Grocery","Grocery"
42400069379,"COCO ROOS 17.7z",3.49,"Grocery","Grocery"
42400069409,"HNY NUT SCTRS 1b",3.49,"Grocery","Grocery"
42400069461,"GOLDN PUFFS 1¾z",3.49,"Grocery","Grocery"
42400087564,"RAISIN BRAN 15z",2.29,"Grocery","Grocery"
42400112785,"GOLDN PUFFS 14z ",2.29,"Grocery","Grocery"
42400112792,"TOTIE FRUITS 11½",2.29,"Grocery","Grocery"
42400114758,"COCO ROOS 10½z",2.29,"Grocery","Grocery"
42400137320,"FARINA 28oz",4.39,"Grocery","Grocery"
42400137559,"FARINA 14oz",2.79,"Grocery","Grocery"
43000029220,"MH ORIGNL R 11.5",5.09,"Grocery","Grocery"
43000029268,"MH 100%COL 10.5z",5.09,"Grocery","Grocery"
43000032268,"TANG ORNG 4Lb 8z",12.49,"Grocery","Grocery"
43000032831,"MH HOUSE B 10.5z",5.09,"Grocery","Grocery"
43000045831,"KOOL·AID PCH 19z",3.99,"Grocery","Grocery"
43000045848,"KOOL·AID S K 19z",3.99,"Grocery","Grocery"
43000048177,"JELLO MANGO 3z",1.29,"Grocery","Grocery"
43000200018,"JLLO STRAWBER 3z",1.29,"Grocery","Grocery"
43000200049,"JELLO ORANGE 3z",1.29,"Grocery","Grocery"
43000200056,"JELLO LEMON 3z",1.29,"Grocery","Grocery"
43000200070,"JLLO CRANBERY 3z",1.29,"Grocery","Grocery"
43000200162,"JLLO STRAWB/B 3z",1.29,"Grocery","Grocery"
43000200247,"JELLO PEACH 3oz",1.29,"Grocery","Grocery"
43000200292,"JLLO WATRMELN 3z",1.29,"Grocery","Grocery"
43000200520,"JELLO RASPB/F 6z",1.99,"Grocery","Grocery"
43000200544,"JELLO ORANGE 6z",1.99,"Grocery","Grocery"
43000200582,"JELLO BLACK/C 6z",1.99,"Grocery","Grocery"
43000212004,"JELLO FLAN 3z",1.49,"Grocery","Grocery"
43000276402,"BAKER`S FLAKE 7z",2.49,"Grocery","Grocery"
43000285213,"KRFT ST CHCKN 6z",1.59,"Grocery","Grocery"
43000951170,"COUNTRY TIME 19z",3.99,"Grocery","Grocery"
43000953501,"KOOLAID TROP 19z",3.99,"Grocery","Grocery"
43000953518,"KOOLAID LEMN 19z",3.99,"Grocery","Grocery"
43000953525,"KOOLAID GRPE 19z",3.99,"Grocery","Grocery"
43000953549,"KOOLAID ORNG 19z",3.99,"Grocery","Grocery"
43000953556,"KOOLAID STRW 19z",3.99,"Grocery","Grocery"
43000953686,"KOOLAID CH 6/6¾z",1.69,"Grocery","Grocery"
43000953693,"KOOLAID TP 6/6¾z",1.69,"Grocery","Grocery"
43000953709,"KOOLAID GR 6/6¾z",1.69,"Grocery","Grocery"
43000953730,"KOOLAID BB 6/6¾z",1.69,"Grocery","Grocery"
43000957400,"KOOLAID TRP 82½z",12.69,"Grocery","Grocery"
44000000554,"PRMIUM UNSLTD 1b",3.89,"Grocery","Grocery"
44000000578,"PREMIUM ORIG 1lb",3.89,"Grocery","Grocery"
44000005979,"TG CHCLT/CHP 10z",3.99,"Grocery","Grocery"
44000026943,"OREO F CRMS 11.3",4.99,"Grocery","Grocery"
44000027353,"MINI NILLA 11z",5.29,"Grocery","Grocery"
44000031114,"RITZ ORIG 13.7z",4.99,"Grocery","Grocery"
44000031336,"RTZ W/WHEAT12.9z",4.99,"Grocery","Grocery"
44000032029,"GLDN CHCOLT 14.3",5.59,"Grocery","Grocery"
44000032197,"CHIPS/A ORIG 13z",4.49,"Grocery","Grocery"
44000032210,"CHPS/A CHNKY 11¾",4.69,"Grocery","Grocery"
44000032234,"CHPS/A CHEWY 13z",4.69,"Grocery","Grocery"
44000032586,"GOLDN OREO 14.3z",5.59,"Grocery","Grocery"
44000045579,"TG CHOCOLATE 10z",3.99,"Grocery","Grocery"
44000045586,"TEDDY G HONY 10z",3.99,"Grocery","Grocery"
44000045593,"TG CINNAMON 10z",3.99,"Grocery","Grocery"
44300125131,"LA CHOY SAUC 10z",2.49,"Grocery","Grocery"
47416029607,"DUX SALTINES 16z",4.99,"Grocery","Grocery"
47416029706,"DUCALES 14z",5.39,"Grocery","Grocery"
47416029744,"FESTY CHOC 12.2z",1.99,"Grocery","Grocery"
